Time (s),Voltage (V),Current (mA),Charge (mA.h),Temperature (degC)
23318.99510759278,4.0133619,-499.94644,840.3843078175026,26.273554
23319.99510764028,4.0132833,-499.92676,840.5231924127208,26.202377
23320.99510768778,4.0132046,-500.08429,840.6620763299063,26.273554
23321.99510773527,4.0132437,-500.00555,840.8009597763242,26.257734
23322.99510778277,4.0130863,-500.08429,840.939842532994,26.186558
23323.99510783027,4.0130863,-500.00555,841.0787249177902,26.012569
23324.99510787777,4.0130467,-499.98584,841.2176078498343,26.06793
23325.99510792526,4.0130076,-499.94644,841.3564915919845,26.257734
23326.99510797276,4.0130863,-499.86768,841.495374917875,26.210283
23327.99510802026,4.012929,-499.96613,841.6342581233057,26.226103
23328.99510806776,4.0129681,-499.94644,841.7731409239717,26.170742
23329.99510811525,4.012929,-499.94644,841.9120254539671,25.941391
23330.99510816275,4.012929,-499.88736,842.0509096007804,26.210283
23331.99510821025,4.0128498,-499.82828,842.18979368193,26.099566
23332.99510825775,4.012929,-500.02524,842.3286782332708,26.06793
23333.99510830524,4.012732,-499.98584,842.4675623251694,25.949299
23334.99510835274,4.0128498,-499.92676,842.6064448303235,26.123291
23335.99510840024,4.0126534,-500.04495,842.7453291085659,26.139107
23336.99510844774,4.0126925,-500.00555,842.884211931408,25.988844
23337.99510849523,4.0128107,-499.88736,843.0230959251078,25.965118
23338.99510854273,4.0126138,-499.94644,843.1619790652649,26.154922
23339.99510859023,4.0126925,-499.98584,843.3008618549445,26.226103
23340.99510863773,4.0126925,-499.92676,843.4397438679517,26.036295
23341.99510868522,4.0125742,-500.08429,843.5786268873949,26.170742
23342.99510873272,4.0124564,-500.04495,843.7175089440932,26.044205
23343.99510878022,4.0125742,-499.96613,843.8563927624356,25.941391
23344.99510882772,4.0125351,-500.02524,843.9952763947225,26.091656
23345.99510887521,4.0124168,-500.00555,844.1341593813253,26.234009
23346.99510892271,4.0123773,-500.22217,844.2730449945251,26.281464
23347.99510897021,4.0124564,-500.00555,844.4119304869602,26.313095
23348.99510901771,4.0123773,-500.02524,844.5508140210821,26.186558
23349.9951090652,4.0123382,-500.04495,844.6896972488586,26.313095
23350.9951091127,4.0123382,-499.98584,844.8285807280998,26.194468
23351.9951091602,4.0122595,-500.04495,844.9674636272698,26.313095
23352.9951092077,4.0122595,-499.82828,845.1063467232273,26.044205
23353.99510925519,4.0122595,-499.98584,845.2452296224311,25.996752
23354.99510930269,4.0122595,-499.92676,845.3841115475308,26.226103
23355.99510935019,4.0122199,-500.00555,845.5229934729696,26.202377
23356.99510939769,4.0120625,-499.86768,845.6618765908319,26.115381
23357.99510944518,4.0121017,-499.90707,845.8007589101339,26.091656
23358.99510949268,4.0121017,-499.98584,845.9396420061422,26.328915
23359.99510954018,4.0120625,-499.98584,846.078525321165,26.154922
23360.99510958768,4.0119839,-500.04495,846.217408340981,26.147017
23361.99510963517,4.0121412,-500.04495,846.3562934505052,26.06002
23362.99510968267,4.0119839,-499.94644,846.4951791072265,26.083746
23363.99510973017,4.0119839,-500.00555,846.6340647640495,26.147017
23364.99510977766,4.0119839,-500.04495,846.7729481447868,26.241919
23365.99510982516,4.0118656,-500.08429,846.911831317479,26.139107
23366.99510987266,4.0119443,-500.02524,847.0507154535094,26.202377
23367.99510992016,4.011826,-500.04495,847.1895987248581,25.965118
23368.99510996765,4.011826,-499.96613,847.3284819193365,26.178652
23369.99511001515,4.0117078,-499.94644,847.4673654098015,26.00466
23370.99511006265,4.0117078,-500.04495,847.6062495675841,26.123291
23371.99511011015,4.0117869,-500.04495,847.7451321275003,26.099566
23372.99511015764,4.0117474,-499.94644,847.8840149830131,26.170742
23373.99511020514,4.0116687,-499.94644,848.0228978057025,25.965118
23374.99511025264,4.0115504,-499.90707,848.1617811862534,26.00466
23375.99511030014,4.0116687,-499.98584,848.3006646875351,25.846487
23376.99511034763,4.01159,-500.00555,848.4395496988944,26.162832
23377.99511039513,4.0114717,-500.10403,848.5784341847581,26.107471
23378.99511044263,4.0114322,-499.88736,848.717318429787,25.901848
23379.99511049013,4.0114717,-499.90707,848.8562029702263,26.052111
23380.99511053762,4.0113931,-500.00555,848.9950885396335,26.265644
23381.99511058512,4.0113535,-500.00555,849.1339716467129,26.257734
23382.99511063262,4.0114322,-500.04495,849.2728555199192,26.107471
23383.99511068012,4.0114322,-499.92676,849.4117386164022,26.162832
23384.99511072761,4.0113144,-499.94644,849.5506204871975,26.194468
23385.99511077511,4.0112352,-499.94644,849.6895032222507,26.083746
23386.99511082261,4.0112748,-499.94644,849.8283858369798,26.020479
23387.99511087011,4.0111175,-499.98584,849.967268856423,26.012569
23388.9951109176,4.0112352,-500.12369,850.1061514278341,26.170742
23389.9951109651,4.0111961,-499.90707,850.245033856406,26.241919
23390.9951110126,4.0112352,-499.98584,850.3839171937236,26.107471
23391.9951110601,4.0111961,-499.92676,850.5228009247688,26.147017
23392.99511110759,4.0111175,-500.00555,850.6616837254348,25.957209
23393.99511115509,4.0109992,-499.94644,850.8005667121224,26.139107
23394.99511120259,4.0110383,-499.98584,850.939450650772,26.044205
23395.99511125009,4.0110383,-499.98584,851.0783347756126,26.257734
23396.99511129758,4.0110383,-500.02524,851.2172194911379,26.06002
23397.99511134508,4.0109205,-500.02524,851.3561028611093,26.234009
23398.99511139258,4.0109992,-500.02524,851.4949860338863,26.091656
23399.99511144008,4.0108418,-499.94644,851.6338700494232,26.162832
23400.99511148757,4.0109205,-499.84796,851.7727524234026,26.028385
23401.99511153507,4.0108418,-500.10403,851.9116362091929,26.028385
23402.99511158257,4.0108023,-500.06464,852.0505200712603,26.154922
23403.99511163007,4.0107236,-499.98584,852.1894021827376,26.186558
23404.99511167756,4.010684,-500.00555,852.3282871614431,26.210283
23405.99511172506,4.010684,-499.98584,852.4671699514109,26.107471
23406.99511177256,4.0107236,-499.92676,852.6060539450768,25.996752
23407.99511182006,4.0105658,-499.90707,852.7449379167023,26.154922
23408.99511186755,4.0106053,-499.94644,852.8838221074948,25.988844
23409.99511191505,4.0105658,-499.96613,853.022705674152,26.07584
23410.99511196255,4.0105658,-499.90707,853.1615880918563,26.131197
23411.99511201005,4.0105658,-499.90707,853.3004734533031,26.139107
23412.99511205754,4.0106053,-499.98584,853.4393577859854,25.949299
23413.99511210504,4.0104084,-500.08429,853.5782422281919,26.06002
23414.99511215254,4.010448,-499.88736,853.7171268233593,26.091656
23415.99511220003,4.0104084,-500.04495,853.8560107510903,26.178652
23416.99511224753,4.0103297,-500.08429,853.9948936502432,25.949299
23417.99511229503,4.0103297,-500.00555,854.1337776762916,25.917665
23418.99511234253,4.0102115,-500.04495,854.2726599189946,26.265644
23419.99511239002,4.0103297,-499.90707,854.4115434747332,26.107471
23420.99511243752,4.010251,-500.06464,854.5504258926409,26.241919
23421.99511248502,4.0102115,-500.06464,854.6893092406226,26.123291
23422.99511253252,4.010251,-499.90707,854.8281912536808,26.194468
23423.99511258001,4.0102115,-499.98584,854.9670748751679,25.854397
23424.99511262751,4.0101328,-500.02524,855.105958999839,26.194468
23425.99511267501,4.0101328,-500.04495,855.2448432995793,26.107471
23426.99511272251,4.0099754,-499.98584,855.3837279714476,26.257734
23427.99511277,4.0100541,-500.02524,855.5226107502087,26.044205
23428.9951128175,4.0101328,-499.90707,855.6614935837489,26.178652
23429.995112865,4.0099754,-499.94644,855.800376712411,26.194468
23430.9951129125,4.0099359,-500.00555,855.9392604652423,26.028385
23431.99511295999,4.0099359,-499.98584,856.0781445571579,26.234009
23432.99511300749,4.0099359,-499.96613,856.2170280366365,26.186558
23433.99511305499,4.0097785,-499.96613,856.3559112749246,26.305189
23434.99511310249,4.0098572,-499.94644,856.4947941960841,26.194468
23435.99511314998,4.0097389,-499.92676,856.6336761541936,26.044205
23436.99511319748,4.0097389,-499.94644,856.772557477741,26.154922
23437.99511324498,4.0097785,-500.02524,856.9114397314302,25.949299
23438.99511329248,4.0095816,-499.92676,857.0503214597932,26.147017
23439.99511333997,4.0097785,-499.94644,857.1892037133637,26.234009
23440.99511338747,4.0096602,-499.94644,857.3280857916955,25.973026
23441.99511343497,4.009542,-499.98584,857.4669689208492,26.313095
23442.99511348247,4.0095816,-499.94644,857.6058518746795,26.00466
23443.99511352996,4.0095816,-500.08429,857.7447359447071,26.273554
23444.99511357746,4.0095029,-499.88736,857.8836182199112,26.234009
23445.99511362496,4.0094633,-499.98584,858.0225014364131,26.162832
23446.99511367246,4.0094237,-500.02524,858.1613841059213,26.083746
23447.99511371995,4.0093451,-499.96613,858.3002676507415,26.257734
23448.99511376745,4.0094237,-499.90707,858.43914979511,26.257734
23449.99511381495,4.0093846,-500.00555,858.5780327928856,26.099566
23450.99511386245,4.0093451,-500.00555,858.7169143242746,26.091656
23451.99511390994,4.0093846,-499.98584,858.8557947611846,26.170742
23452.99511395744,4.0092268,-500.00555,858.9946765555504,26.115381
23453.99511400494,4.009306,-499.96613,859.133559454483,26.091656
23454.99511405244,4.0092664,-500.00555,859.2724436667735,26.234009
23455.99511409993,4.0091877,-499.98584,859.4113276056603,26.170742
23456.99511414743,4.009109,-499.94644,859.5502125618675,26.147017
23457.99511419493,4.0091481,-500.06464,859.6890970477481,26.099566
23458.99511424243,4.0091877,-499.98584,859.8279802641991,26.202377
23459.99511428992,4.009109,-499.96613,859.9668641699575,26.265644
23460.99511433742,4.0090299,-499.96613,860.1057479994388,26.052111
23461.99511438492,4.0090299,-500.02524,860.2446293885989,26.06793
23462.99511443242,4.0089121,-499.90707,860.3835135021989,25.973026
23463.99511447991,4.0090299,-499.90707,860.5223961606359,26.178652
23464.99511452741,4.0089908,-499.90707,860.6612779765505,26.107471
23465.99511457491,4.0089512,-499.96613,860.8001618932952,25.980934
23466.9951146224,4.0089512,-500.02524,860.9390452303585,25.996752
23467.9951146699,4.0088725,-499.90707,861.077927286972,26.28937
23468.9951147174,4.0088725,-499.90707,861.2168093875478,26.186558
23469.9951147649,4.0087543,-500.04495,861.3556916414574,26.281464
23470.99511481239,4.0087152,-500.00555,861.4945738838891,26.044205
23471.99511485989,4.0087543,-499.96613,861.6334570017852,26.147017
23472.99511490739,4.0087152,-499.90707,861.772340327947,26.06793
23473.99511495489,4.0086756,-499.92676,861.9112232054493,26.099566
23474.99511500238,4.0086365,-499.98584,862.0501060610809,26.281464
23475.99511504988,4.0086756,-499.98584,862.188989485221,26.35264
23476.99511509738,4.0085969,-500.00555,862.3278728005489,25.996752
23477.99511514488,4.0085182,-499.88736,862.466754463333,26.257734
23478.99511519237,4.0084395,-499.98584,862.6056360933786,26.115381
23479.99511523987,4.0085573,-499.96613,862.7445169572295,26.28937
23480.99511528737,4.0085182,-500.02524,862.8833988278892,26.234009
23481.99511533487,4.0084395,-500.02524,863.0222815407832,26.313095
23482.99511538236,4.0084395,-499.96613,863.1611643744759,26.012569
23483.99511542986,4.0084,-500.02524,863.3000477770503,26.06793
23484.99511547736,4.0083213,-499.94644,863.4389329305537,26.249828
23485.99511552486,4.0083213,-499.88736,863.5778171649016,26.297279
23486.99511557235,4.0082817,-499.92676,863.7167023731502,26.194468
23487.99511561985,4.0082817,-500.04495,863.855587581331,26.036295
23488.99511566735,4.008203,-500.02524,863.9944702725575,26.139107
23489.99511571485,4.0081639,-499.94644,864.1333520664485,26.06002
23490.99511576234,4.0082426,-499.86768,864.27223353214,26.415907
23491.99511580984,4.0080848,-500.02524,864.4111139251386,26.170742
23492.99511585734,4.008203,-499.90707,864.5499965179629,26.07584
23493.99511590484,4.008203,-499.98584,864.6888785200516,26.400091
23494.99511595233,4.0080457,-499.82828,864.8277610798491,26.241919
23495.99511599983,4.0080061,-500.00555,864.9666449310488,26.154922
23496.99511604733,4.007967,-499.96613,865.105527184755,26.273554
23497.99511609483,4.0078878,-500.04495,865.2444104449987,26.34473
23498.99511614232,4.007967,-500.00555,865.3832942636463,26.28937
23499.99511618982,4.007967,-500.04495,865.5221786294402,26.194468
23500.99511623732,4.0080061,-500.00555,865.6610616708898,26.154922
23501.99511628482,4.0077305,-500.00555,865.7999449531231,26.218193
23502.99511633231,4.0078487,-499.96613,865.9388292968765,26.241919
23503.99511637981,4.0076909,-499.92676,866.077712130298,26.123291
23504.99511642731,4.0076909,-499.94644,866.2165956532641,26.305189
23505.99511647481,4.0077305,-500.02524,866.3554784430285,26.241919
23506.9951165223,4.0076518,-500.06464,866.4943625678691,26.091656
23507.9951165698,4.0076909,-500.02524,866.6332465505147,26.107471
23508.9951166173,4.0075336,-499.92676,866.7721299203166,26.241919
23509.9951166648,4.0076518,-499.96613,866.9110140010763,26.07584
23510.99511671229,4.0075336,-499.98584,867.0498978087037,26.07584
23511.99511675979,4.0074944,-499.96613,867.1887816379647,26.305189
23512.99511680729,4.0075336,-500.02524,867.3276662878941,26.107471
23513.99511685479,4.0074549,-500.00555,867.4665507081788,26.107471
23514.99511690228,4.0074153,-500.04495,867.6054343734926,26.07584
23515.99511694978,4.0072975,-500.04495,867.7443187718385,26.273554
23516.99511699728,4.0073366,-500.12369,867.8832016380834,26.368456
23517.99511704477,4.0074153,-499.90707,868.0220854452868,26.360546
23518.99511709227,4.0072975,-499.94644,868.1609668345657,26.131197
23519.99511713977,4.0072184,-499.92676,868.2998492083416,26.186558
23520.99511718727,4.0073366,-499.90707,868.438731155414,26.368456
23521.99511723476,4.0071793,-499.90707,868.5776139669985,26.194468
23522.99511728226,4.0071397,-500.08429,868.7164958705832,26.431726
23523.99511732976,4.0070214,-500.00555,868.855378430652,26.162832
23524.99511737726,4.0071793,-499.98584,868.9942629823657,26.186558
23525.99511742475,4.0069427,-499.96613,869.1331467022212,26.178652
23526.99511747225,4.0070214,-499.98584,869.2720301595238,26.439632
23527.99511751975,4.0070214,-500.02524,869.4109139230872,26.194468
23528.99511756725,4.0069427,-499.98584,869.5497978727908,26.115381
23529.99511761474,4.0069427,-500.00555,869.6886828620758,26.423817
23530.99511766224,4.0069823,-499.98584,869.8275659804975,26.257734
23531.99511770974,4.0069036,-500.04495,869.9664493391774,26.360546
23532.99511775724,4.006825,-500.06464,870.1053319646386,26.305189
23533.99511780473,4.0069036,-499.96613,870.2442145573611,26.012569
23534.99511785223,4.006825,-499.92676,870.3830965483788,26.06002
23535.99511789973,4.0067854,-499.92676,870.521978441079,26.099566
23536.99511794723,4.0067458,-499.90707,870.6608614713558,26.400091
23537.99511799472,4.0067854,-499.96613,870.7997451146969,26.028385
23538.99511804222,4.0067458,-499.88736,870.9386298851368,26.131197
23539.99511808972,4.006628,-500.02524,871.0775140096384,26.218193
23540.99511813722,4.0066671,-499.96613,871.2163982764027,26.186558
23541.99511818471,4.0066671,-500.00555,871.3552821056807,26.313095
23542.99511823221,4.0065885,-499.94644,871.4941670072953,26.392181
23543.99511827971,4.0066671,-500.06464,871.6330507054155,26.257734
23544.99511832721,4.0065885,-500.02524,871.771934184555,26.099566
23545.9951183747,4.0064311,-499.92676,871.910816864863,26.091656
23546.9951184222,4.0065098,-499.98584,872.0496982868974,26.186558
23547.9951184697,4.0064702,-499.96613,872.1885810767975,26.321005
23548.9951185172,4.0064702,-500.04495,872.3274634399093,26.273554
23549.99511856469,4.0064702,-499.96613,872.4663460984989,26.099566
23550.99511861219,4.0062733,-499.96613,872.6052304419641,26.091656
23551.99511865969,4.0063128,-499.94644,872.7441166895566,26.257734
23552.99511870719,4.0063128,-500.08429,872.8830003765547,26.218193
23553.99511875468,4.0062733,-499.96613,873.0218859017623,26.313095
23554.99511880218,4.0062342,-500.10403,873.160769895479,26.336821
23555.99511884968,4.0061946,-499.98584,873.2996542936385,26.170742
23556.99511889718,4.0060763,-499.98584,873.4385391514775,26.28937
23557.99511894467,4.0060372,-499.94644,873.5774228604653,26.170742
23558.99511899217,4.0061555,-499.92676,873.7163062192977,26.123291
