SOC,OCV
0.021290696080705662,2.8450866
0.021319355118166516,2.8454411
0.021348014433385853,2.8457561
0.021376673495686394,2.8459923
0.021405332404452193,2.8463469
0.021433991410320763,2.8466225
0.02146265038233741,2.8468194
0.021491309675018666,2.8471739
0.021519968662848776,2.8473313
0.021548627571579715,2.8476858
0.021577286787495376,2.8478038
0.0216059459401291,2.848237
0.021634604699841797,2.848434
0.021663263972203528,2.8487885
0.02169192330551062,2.8489854
0.021720582566526536,2.849261
0.021749241667251673,2.849458
0.021777900548903606,2.8497729
0.021806559798633107,2.8500092
0.02183521889937612,2.8503244
0.021863877961715072,2.8506
0.021892537085013264,2.8507969
0.021921196458987713,2.8511119
0.021949855742611435,2.8514271
0.021978514965272478,2.8515844
0.022007173901183674,2.8518603
0.022035833049328768,2.8521752
0.02206449201906413,2.8525298
0.022093151054257798,2.8526871
0.022121809904373513,2.8529627
0.02215046904342921,2.8533173
0.022179128239018353,2.8534749
0.02220778736011253,2.8537898
0.02223644620563814,2.8540261
0.02226510559086392,2.8543806
0.022293764971555552,2.8544593
0.02232242444255239,2.8548138
0.02235108369230998,2.8550894
0.02237974277272281,2.855365
0.022408402266365757,2.8554833
0.022437061816479198,2.8558769
0.02246572107750222,2.8561528
0.022494380638804157,2.8564677
0.022523039850158022,2.856586
0.02255169919467448,2.8568616
0.022580358566325787,2.8571372
0.022609017913116425,2.8575311
0.022637677302848047,2.8576097
0.02266633685746766,2.8579643
0.02269499625625382,2.8581216
0.022723655670874643,2.8584368
0.022752315146444047,2.8587124
0.022780974409723598,2.8589487
0.022809633679751973,2.859185
0.02283829328172482,2.8595395
0.022866952596926504,2.8596969
0.022895612024968037,2.8599727
0.022924271044382993,2.8601696
0.022952930282847284,2.8604059
0.022981589668101154,2.8607602
0.023010249234007074,2.8609571
0.023038908305400452,2.8612328
0.023067567634194264,2.861469
0.02309622711877235,2.8617053
0.023124886246541743,2.8620205
0.0231535454330416,2.8621781
0.023182204292145125,2.8624537
0.023210863652541658,2.8626506
0.02323952299485399,2.8630049
0.02326818228973604,2.8631625
0.02329684160499057,2.8633988
0.02332550118214105,2.8636744
0.023354160730018725,2.8639107
0.02338282014243198,2.8643439
0.023411479403413038,2.8644228
0.023440138610260508,2.8646195
0.02346879805638591,2.864974
0.02349745751833887,2.865289
0.023526116670969044,2.8653679
0.02355477603814582,2.8657618
0.0235834353036819,2.8659585
0.0236120948311771,2.8661947
0.02364075430893997,2.8663523
0.02366941366026487,2.8667068
0.02369807289418091,2.8669825
0.023726731972358084,2.8671401
0.023755391190502517,2.8673763
0.023784050747305385,2.8676913
0.023812710292856698,2.8679669
0.023841369693917036,2.8680851
0.023870029225834588,2.8684001
0.023898688708159588,2.868597
0.023927348152049555,2.868794
0.023956008142430374,2.8690302
0.023984667466766973,2.8694241
0.024013326813581926,2.869621
0.024041985988854875,2.869818
0.024070645561537707,2.8700542
0.02409930517034331,2.8704085
0.02412796446973864,2.8706055
0.024156623787200626,2.8708417
0.02418528330114944,2.8711174
0.024213943025113926,2.8713539
0.02424260232456865,2.8715506
0.0242712616623888,2.8717082
0.024299921115364498,2.872102
0.024328580486984275,2.8722596
0.024357239594500313,2.872417
0.024385898794525795,2.8726926
0.024414558335528747,2.8729291
0.024443217813298945,2.8731258
0.024471876986224328,2.8735197
0.024500536188548305,2.8736379
0.02452919565053624,2.8739135
0.024557854925116196,2.8741105
0.024586513994141024,2.8744254
0.02461517298876159,2.8746617
0.024643832511729635,2.8747799
0.024672491919503825,2.8752131
0.02470115137247242,2.8753312
0.024729810676409003,2.8756068
0.024758470190420767,2.8758433
0.02478712982852327,2.8760006
0.024815789351540274,2.8763158
0.024844448700622412,2.8764732
0.02487310804967302,2.876749
0.0249017674778228,2.8769853
0.024930426779513182,2.8771822
0.0249590862167558,2.8775365
0.024987745380749438,2.8777335
0.02501640521987991,2.8778121
0.025045064568979702,2.878206
0.025073723674137627,2.8783636
0.025102383057082345,2.878521
0.025131042320407415,2.8787968
0.025159701375966126,2.8790724
0.025188360537640175,2.8793087
0.025217019834890775,2.8795843
0.025245679319535586,2.8797812
